   Time             I(C0)             I(L0)             I(R0)             V0              
 9.882000000E-003  9.940942955E+000  1.995316567E+001  1.001219269E+001  1.501828904E+002 
 9.883000000E-003  9.696132088E+000  1.973268826E+001  1.003652612E+001  1.505478918E+002 
 9.884000000E-003  9.451399326E+000  1.951168234E+001  1.006025293E+001  1.509037939E+002 
 9.885000000E-003  9.206757797E+000  1.929016124E+001  1.008337332E+001  1.512505998E+002 
 9.886000000E-003  8.962220595E+000  1.906813830E+001  1.010588754E+001  1.515883131E+002 
 9.887000000E-003  8.717800774E+000  1.884562684E+001  1.012779587E+001  1.519169381E+002 
 9.888000000E-003  8.473511350E+000  1.862264019E+001  1.014909861E+001  1.522364792E+002 
 9.889000000E-003  8.229365299E+000  1.839919166E+001  1.016979610E+001  1.525469416E+002 
 9.890000000E-003  7.985375558E+000  1.817529456E+001  1.018988872E+001  1.528483308E+002 
 9.891000000E-003 -1.020532578E+001  1.799135069E+001  1.020529547E+001  1.530794321E+002 
 9.892000000E-003 -1.018008067E+001  1.821129175E+001  1.018005040E+001  1.527007560E+002 
 9.893000000E-003 -1.015488241E+001  1.843123280E+001  1.015485218E+001  1.523227827E+002 
 9.894000000E-003 -1.012974652E+001  1.865117385E+001  1.012971633E+001  1.519457450E+002 
 9.895000000E-003 -1.010467286E+001  1.887111490E+001  1.010464270E+001  1.515696405E+002 
 9.896000000E-003 -1.007966125E+001  1.909105594E+001  1.007963113E+001  1.511944670E+002 
 9.897000000E-003 -1.005471156E+001  1.931099698E+001  1.005468148E+001  1.508202222E+002 
 9.898000000E-003 -1.002982362E+001  1.953093802E+001  1.002979358E+001  1.504469037E+002 
 9.899000000E-003 -1.000499729E+001  1.975087905E+001  1.000496728E+001  1.500745092E+002 
 9.900000000E-003 -9.980232407E+000  1.997082008E+001  9.980202437E+000  1.497030366E+002 
 9.901000000E-003 -9.955528825E+000  2.019076110E+001  9.955498891E+000  1.493324834E+002 
 9.902000000E-003 -9.930886390E+000  2.041070212E+001  9.930856493E+000  1.489628474E+002 
 9.903000000E-003 -9.906304951E+000  2.063064314E+001  9.906275091E+000  1.485941264E+002 
 9.904000000E-003 -9.881784357E+000  2.085058416E+001  9.881754535E+000  1.482263180E+002 
 9.905000000E-003 -9.857324458E+000  2.107052517E+001  9.857294672E+000  1.478594201E+002 
 9.906000000E-003 -9.832925104E+000  2.129046617E+001  9.832895354E+000  1.474934303E+002 
 9.907000000E-003 -9.808586144E+000  2.151040718E+001  9.808556431E+000  1.471283465E+002 
 9.908000000E-003 -9.784307429E+000  2.173034818E+001  9.784277752E+000  1.467641663E+002 
 9.909000000E-003 -9.760088810E+000  2.195028918E+001  9.760059170E+000  1.464008875E+002 
 9.910000000E-003  1.198973808E+001  2.177474531E+001  9.784977558E+000  1.467746634E+002 
 9.911000000E-003  1.174478308E+001  2.155904940E+001  9.814236601E+000  1.472135490E+002 
 9.912000000E-003  1.149980661E+001  2.134287668E+001  9.843040306E+000  1.476456046E+002 
 9.913000000E-003  1.125481047E+001  2.112607714E+001  9.871236857E+000  1.480685529E+002 
 9.914000000E-003  1.100980804E+001  2.090866411E+001  9.898826224E+000  1.484823934E+002 
 9.915000000E-003  1.076481267E+001  2.069065096E+001  9.925808405E+000  1.488871261E+002 
 9.916000000E-003  1.051983768E+001  2.047205104E+001  9.952183437E+000  1.492827516E+002 
 9.917000000E-003  1.027489636E+001  2.025287771E+001  9.977951385E+000  1.496692708E+002 
 9.918000000E-003  1.003000195E+001  2.003314431E+001  1.000311235E+001  1.500466852E+002 
 9.919000000E-003  9.785167685E+000  1.981286419E+001  1.002766646E+001  1.504149969E+002 
 9.920000000E-003  9.540406732E+000  1.959205070E+001  1.005161389E+001  1.507742084E+002 
 9.921000000E-003  9.295732237E+000  1.937071718E+001  1.007495483E+001  1.511243225E+002 
 9.922000000E-003  9.051157307E+000  1.914887697E+001  1.009768951E+001  1.514653427E+002 
 9.923000000E-003  8.806695009E+000  1.892654339E+001  1.011981820E+001  1.517972731E+002 
 9.924000000E-003  8.562358374E+000  1.870372978E+001  1.014134119E+001  1.521201179E+002 
 9.925000000E-003  8.318160392E+000  1.848044945E+001  1.016225881E+001  1.524338822E+002 
 9.926000000E-003  8.074114014E+000  1.825671571E+001  1.018257142E+001  1.527385713E+002 
 9.927000000E-003  7.830232151E+000  1.803254186E+001  1.020227941E+001  1.530341911E+002 
 9.928000000E-003 -1.018915155E+001  1.813124427E+001  1.018912127E+001  1.528368190E+002 
 9.929000000E-003 -1.016394645E+001  1.835118533E+001  1.016391620E+001  1.524587430E+002 
 9.930000000E-003 -1.013878813E+001  1.857112638E+001  1.013875792E+001  1.520813688E+002 
 9.931000000E-003 -1.011369208E+001  1.879106742E+001  1.011366191E+001  1.517049286E+002 
 9.932000000E-003 -1.008865815E+001  1.901100847E+001  1.008862802E+001  1.513294203E+002 
 9.933000000E-003 -1.006368619E+001  1.923094951E+001  1.006365609E+001  1.509548414E+002 
 9.934000000E-003 -1.003877604E+001  1.945089055E+001  1.003874598E+001  1.505811897E+002 
 9.935000000E-003 -1.001392754E+001  1.967083158E+001  1.001389752E+001  1.502084628E+002 
 9.936000000E-003 -9.989140557E+000  1.989077261E+001  9.989110573E+000  1.498366586E+002 
 9.937000000E-003 -9.964414924E+000  2.011071364E+001  9.964384978E+000  1.494657747E+002 
 9.938000000E-003 -9.939750494E+000  2.033065466E+001  9.939720584E+000  1.490958088E+002 
 9.939000000E-003 -9.915147114E+000  2.055059568E+001  9.915117242E+000  1.487267586E+002 
 9.940000000E-003 -9.890604634E+000  2.077053669E+001  9.890574798E+000  1.483586220E+002 
 9.941000000E-003 -9.866122903E+000  2.099047771E+001  9.866093104E+000  1.479913966E+002 
 9.942000000E-003 -9.841701770E+000  2.121041871E+001  9.841672007E+000  1.476250801E+002 
 9.943000000E-003 -9.817341085E+000  2.143035972E+001  9.817311360E+000  1.472596704E+002 
 9.944000000E-003 -9.793040700E+000  2.165030072E+001  9.793011010E+000  1.468951652E+002 
 9.945000000E-003 -9.768800464E+000  2.187024172E+001  9.768770811E+000  1.465315622E+002 
 9.946000000E-003  1.207881906E+001  2.185295803E+001  9.774109310E+000  1.466116396E+002 
 9.947000000E-003  1.183387865E+001  2.163749751E+001  9.803589152E+000  1.470538373E+002 
 9.948000000E-003  1.158891312E+001  2.142155655E+001  9.832613677E+000  1.474892052E+002 
 9.949000000E-003  1.134392303E+001  2.120498389E+001  9.861031070E+000  1.479154660E+002 
 9.950000000E-003  1.109892179E+001  2.098779291E+001  9.888841286E+000  1.483326193E+002 
 9.951000000E-003  1.085392275E+001  2.076999694E+001  9.916044316E+000  1.487406647E+002 
 9.952000000E-003  1.060893925E+001  2.055160934E+001  9.942640179E+000  1.491396027E+002 
 9.953000000E-003  1.036398459E+001  2.033264347E+001  9.968628932E+000  1.495294340E+002 
 9.954000000E-003  1.011907203E+001  2.011311268E+001  9.994010663E+000  1.499101599E+002 
 9.955000000E-003  9.874214800E+000  1.989303032E+001  1.001878549E+001  1.502817824E+002 
 9.956000000E-003  9.629426096E+000  1.967240973E+001  1.004295357E+001  1.506443036E+002 
 9.957000000E-003  9.384719072E+000  1.945126426E+001  1.006651509E+001  1.509977264E+002 
 9.958000000E-003  9.140106849E+000  1.922960725E+001  1.008947027E+001  1.513420540E+002 
 9.959000000E-003  8.895602508E+000  1.900745202E+001  1.011181935E+001  1.516772902E+002 
 9.960000000E-003  8.651219094E+000  1.878481192E+001  1.013356262E+001  1.520034393E+002 
 9.961000000E-003  8.406969612E+000  1.856170025E+001  1.015470040E+001  1.523205060E+002 
 9.962000000E-003  8.162867026E+000  1.833813033E+001  1.017523304E+001  1.526284955E+002 
 9.963000000E-003  7.918924262E+000  1.811411546E+001  1.019516091E+001  1.529274136E+002 
 9.964000000E-003 -1.019829607E+001  1.805126443E+001  1.019826577E+001  1.529739865E+002 
 9.965000000E-003 -1.017306834E+001  1.827120549E+001  1.017303808E+001  1.525955712E+002 
 9.966000000E-003 -1.014788744E+001  1.849114654E+001  1.014785722E+001  1.522178583E+002 
 9.967000000E-003 -1.012276887E+001  1.871108759E+001  1.012273869E+001  1.518410803E+002 
 9.968000000E-003 -1.009771247E+001  1.893102863E+001  1.009768233E+001  1.514652349E+002 
 9.969000000E-003 -1.007271810E+001  1.915096967E+001  1.007268799E+001  1.510903199E+002 
 9.970000000E-003 -1.004778559E+001  1.937091071E+001  1.004775552E+001  1.507163328E+002 
 9.971000000E-003 -1.002291480E+001  1.959085175E+001  1.002288476E+001  1.503432715E+002 
 9.972000000E-003 -9.998105566E+000  1.981079278E+001  9.998075568E+000  1.499711335E+002 
 9.973000000E-003 -9.973357742E+000  2.003073381E+001  9.973327782E+000  1.495999167E+002 
 9.974000000E-003 -9.948671176E+000  2.025067483E+001  9.948641253E+000  1.492296188E+002 
 9.975000000E-003 -9.924045716E+000  2.047061585E+001  9.924015830E+000  1.488602374E+002 
 9.976000000E-003 -9.899481209E+000  2.069055687E+001  9.899451360E+000  1.484917704E+002 
 9.977000000E-003 -9.874977506E+000  2.091049788E+001  9.874947694E+000  1.481242154E+002 
 9.978000000E-003 -9.850534456E+000  2.113043889E+001  9.850504680E+000  1.477575702E+002 
 9.979000000E-003 -9.826151908E+000  2.135037990E+001  9.826122169E+000  1.473918325E+002 
 9.980000000E-003 -9.801829714E+000  2.157032090E+001  9.801800011E+000  1.470270002E+002 
 9.981000000E-003 -9.777567723E+000  2.179026190E+001  9.777538057E+000  1.466630708E+002 
 9.982000000E-003  1.216792639E+001  2.193123690E+001  9.763280855E+000  1.464492128E+002 
 9.983000000E-003  1.192299965E+001  2.171601089E+001  9.792981559E+000  1.468947234E+002 
 9.984000000E-003  1.167804411E+001  2.150030081E+001  9.822226967E+000  1.473334045E+002 
 9.985000000E-003  1.143305913E+001  2.128395417E+001  9.850865261E+000  1.477629789E+002 
 9.986000000E-003  1.118805814E+001  2.106698434E+001  9.878896385E+000  1.481834458E+002 
 9.987000000E-003  1.094305449E+001  2.084940467E+001  9.906320316E+000  1.485948047E+002 
 9.988000000E-003  1.069806155E+001  2.063122852E+001  9.933137065E+000  1.489970560E+002 
 9.989000000E-003  1.045309262E+001  2.041246923E+001  9.959346673E+000  1.493902001E+002 
 9.990000000E-003  1.020816097E+001  2.019314016E+001  9.984949218E+000  1.497742383E+002 
 9.991000000E-003  9.963279849E+000  1.997325467E+001  1.000994481E+001  1.501491721E+002 
 9.992000000E-003  9.718462463E+000  1.975282610E+001  1.003433358E+001  1.505150038E+002 
 9.993000000E-003  9.473721983E+000  1.953186779E+001  1.005811572E+001  1.508717358E+002 
 9.994000000E-003  9.229071540E+000  1.931039309E+001  1.008129143E+001  1.512193714E+002 
 9.995000000E-003  8.984524231E+000  1.908841532E+001  1.010386094E+001  1.515579140E+002 
 9.996000000E-003  8.740093114E+000  1.886594783E+001  1.012582453E+001  1.518873679E+002 
 9.997000000E-003  8.495791208E+000  1.864300393E+001  1.014718250E+001  1.522077375E+002 
 9.998000000E-003  8.251631494E+000  1.841959694E+001  1.016793519E+001  1.525190279E+002 
 9.999000000E-003  8.007626910E+000  1.819574017E+001  1.018808297E+001  1.528212446E+002 
 1.000000000E-002  7.763790358E+000  1.797144691E+001  1.020762624E+001  1.531143936E+002 
